Barcode,PrintPattern
s_008um_00677_00011-1,
s_008um_00603_00645-1,Random_3
s_008um_00797_00619-1,
s_008um_00735_00222-1,
s_008um_00132_00642-1,
s_008um_00320_00474-1,
s_008um_00592_00065-1,
s_008um_00093_00748-1,Fibroblast_CTRL
s_008um_00621_00158-1,Pattern_3
s_008um_00612_00746-1,Random_3
s_008um_00395_00283-1,
s_008um_00276_00335-1,MCF7_CTRL
s_008um_00495_00774-1,
s_008um_00436_00710-1,
s_008um_00200_00419-1,
s_008um_00614_00686-1,Random_3
s_008um_00555_00076-1,
s_008um_00556_00143-1,Pattern_3
s_008um_00245_00226-1,
s_008um_00243_00770-1,Fibroblast_CTRL
s_008um_00530_00287-1,
s_008um_00777_00134-1,
s_008um_00179_00485-1,
s_008um_00374_00508-1,
s_008um_00381_00011-1,
s_008um_00406_00193-1,
s_008um_00517_00686-1,Random_3
s_008um_00798_00290-1,
s_008um_00637_00479-1,
s_008um_00749_00336-1,
s_008um_00709_00214-1,
s_008um_00507_00789-1,
s_008um_00643_00480-1,
s_008um_00224_00544-1,MCF7_CTRL
s_008um_00347_00231-1,
s_008um_00713_00783-1,
s_008um_00484_00651-1,
s_008um_00168_00486-1,MCF7_CTRL
s_008um_00627_00574-1,Random_3
s_008um_00482_00215-1,
s_008um_00505_00595-1,
s_008um_00548_00079-1,
s_008um_00129_00684-1,Fibroblast_CTRL
s_008um_00030_00257-1,MCF10A_CTRL
s_008um_00702_00355-1,
s_008um_00658_00799-1,
s_008um_00702_00126-1,
s_008um_00683_00119-1,Pattern_3
s_008um_00684_00679-1,
s_008um_00651_00584-1,Random_3
s_008um_00571_00046-1,
s_008um_00447_00722-1,
s_008um_00208_00779-1,Fibroblast_CTRL
s_008um_00225_00772-1,Fibroblast_CTRL
s_008um_00740_00780-1,
s_008um_00421_00142-1,
s_008um_00599_00047-1,
s_008um_00575_00144-1,Pattern_3
s_008um_00109_00775-1,Fibroblast_CTRL
s_008um_00520_00275-1,
s_008um_00072_00162-1,MCF10A_CTRL
s_008um_00259_00320-1,MCF7_CTRL
s_008um_00697_00230-1,
s_008um_00579_00139-1,Pattern_3
s_008um_00609_00029-1,
s_008um_00517_00096-1,
s_008um_00695_00574-1,
s_008um_00391_00266-1,
s_008um_00625_00374-1,
s_008um_00520_00676-1,Random_3
s_008um_00479_00654-1,
s_008um_00331_00142-1,
s_008um_00179_00660-1,
s_008um_00258_00727-1,Fibroblast_CTRL
s_008um_00463_00120-1,
s_008um_00696_00548-1,
s_008um_00789_00694-1,
s_008um_00313_00196-1,
s_008um_00483_00555-1,
s_008um_00399_00101-1,
s_008um_00779_00242-1,
s_008um_00526_00288-1,
s_008um_00133_00640-1,
s_008um_00193_00271-1,
s_008um_00417_00084-1,
s_008um_00402_00177-1,
s_008um_00133_00247-1,MCF10A_CTRL
s_008um_00782_00151-1,
s_008um_00036_00274-1,MCF10A_CTRL
s_008um_00552_00797-1,
s_008um_00535_00315-1,
s_008um_00522_00546-1,Random_3
s_008um_00620_00279-1,Pattern_3
s_008um_00057_00807-1,Fibroblast_CTRL
s_008um_00727_00517-1,
s_008um_00606_00211-1,Pattern_3
s_008um_00088_00163-1,MCF10A_CTRL
s_008um_00598_00265-1,Pattern_3
s_008um_00215_00725-1,Fibroblast_CTRL
s_008um_00493_00663-1,
s_008um_00707_00654-1,
s_008um_00158_00719-1,Fibroblast_CTRL
s_008um_00759_00277-1,
s_008um_00541_00143-1,Pattern_3
s_008um_00801_00708-1,
s_008um_00561_00396-1,
s_008um_00593_00343-1,
s_008um_00324_00676-1,
s_008um_00533_00599-1,Random_3
s_008um_00766_00044-1,
s_008um_00244_00631-1,
s_008um_00354_00369-1,
s_008um_00219_00496-1,
s_008um_00470_00588-1,
s_008um_00531_00651-1,Random_3
s_008um_00179_00711-1,Fibroblast_CTRL
s_008um_00481_00715-1,
s_008um_00599_00351-1,
s_008um_00452_00265-1,
s_008um_00652_00226-1,Pattern_3
s_008um_00736_00362-1,
s_008um_00635_00741-1,Random_3
s_008um_00569_00032-1,
s_008um_00484_00329-1,
s_008um_00595_00272-1,Pattern_3
s_008um_00005_00214-1,MCF10A_CTRL
s_008um_00722_00301-1,
s_008um_00077_00291-1,MCF10A_CTRL
s_008um_00584_00802-1,
s_008um_00706_00673-1,
s_008um_00155_00751-1,Fibroblast_CTRL
s_008um_00222_00520-1,
s_008um_00782_00256-1,
s_008um_00299_00372-1,MCF7_CTRL
s_008um_00516_00739-1,Random_3
s_008um_00535_00623-1,Random_3
s_008um_00761_00124-1,
s_008um_00781_00230-1,
s_008um_00699_00741-1,
s_008um_00620_00490-1,
s_008um_00500_00611-1,
s_008um_00740_00302-1,
s_008um_00491_00629-1,
s_008um_00608_00124-1,Pattern_3
s_008um_00519_00204-1,
s_008um_00731_00209-1,
s_008um_00560_00513-1,
s_008um_00598_00728-1,
s_008um_00127_00791-1,Fibroblast_CTRL
s_008um_00710_00160-1,
s_008um_00115_00174-1,MCF10A_CTRL
s_008um_00732_00568-1,
s_008um_00098_00297-1,MCF10A_CTRL
s_008um_00768_00213-1,
s_008um_00541_00762-1,
s_008um_00765_00340-1,
s_008um_00700_00332-1,
s_008um_00703_00307-1,
s_008um_00805_00198-1,
s_008um_00509_00790-1,
s_008um_00695_00643-1,
s_008um_00207_00502-1,
s_008um_00725_00513-1,
s_008um_00773_00201-1,
s_008um_00761_00203-1,
s_008um_00732_00598-1,
s_008um_00630_00522-1,
s_008um_00304_00441-1,
s_008um_00752_00352-1,
s_008um_00609_00312-1,
s_008um_00576_00530-1,
s_008um_00228_00720-1,Fibroblast_CTRL
s_008um_00675_00578-1,
s_008um_00546_00394-1,
s_008um_00760_00097-1,
s_008um_00448_00070-1,
s_008um_00720_00615-1,
s_008um_00597_00794-1,
s_008um_00571_00678-1,Random_3
s_008um_00481_00307-1,
s_008um_00550_00745-1,Random_3
s_008um_00733_00166-1,
s_008um_00549_00180-1,Pattern_3
s_008um_00226_00296-1,
s_008um_00476_00664-1,
s_008um_00656_00355-1,
s_008um_00330_00546-1,
s_008um_00817_00336-1,
s_008um_00255_00755-1,Fibroblast_CTRL
s_008um_00516_00213-1,
s_008um_00596_00073-1,
s_008um_00637_00506-1,
s_008um_00555_00592-1,Random_3
s_008um_00440_00114-1,
s_008um_00597_00036-1,
s_008um_00338_00403-1,
s_008um_00052_00177-1,MCF10A_CTRL
s_008um_00639_00571-1,Random_3
s_008um_00492_00774-1,
s_008um_00516_00626-1,Random_3
s_008um_00319_00462-1,
s_008um_00107_00166-1,MCF10A_CTRL
s_008um_00718_00707-1,
s_008um_00725_00614-1,
s_008um_00607_00045-1,
s_008um_00533_00373-1,
s_008um_00141_00764-1,Fibroblast_CTRL
s_008um_00758_00121-1,
s_008um_00364_00319-1,
s_008um_00623_00675-1,Random_3
s_008um_00614_00296-1,
s_008um_00527_00688-1,Random_3
s_008um_00514_00044-1,
s_008um_00511_00766-1,
s_008um_00457_00073-1,
s_008um_00441_00298-1,
s_008um_00516_00784-1,
s_008um_00640_00209-1,Pattern_3
s_008um_00598_00246-1,Pattern_3
s_008um_00527_00237-1,
s_008um_00166_00823-1,Fibroblast_CTRL
s_008um_00250_00444-1,
s_008um_00501_00175-1,
s_008um_00589_00220-1,Pattern_3
s_008um_00550_00242-1,Pattern_3
s_008um_00549_00036-1,
s_008um_00662_00317-1,
s_008um_00667_00301-1,
s_008um_00585_00761-1,
s_008um_00729_00543-1,
s_008um_00687_00097-1,Pattern_3
s_008um_00110_00261-1,MCF10A_CTRL
s_008um_00206_00806-1,Fibroblast_CTRL
s_008um_00212_00405-1,
s_008um_00157_00750-1,Fibroblast_CTRL
s_008um_00668_00303-1,
s_008um_00545_00368-1,
s_008um_00469_00056-1,
s_008um_00650_00007-1,
s_008um_00438_00606-1,
s_008um_00423_00007-1,
s_008um_00566_00581-1,Random_3
s_008um_00701_00756-1,
s_008um_00511_00231-1,
s_008um_00639_00137-1,Pattern_3
s_008um_00585_00828-1,
s_008um_00160_00777-1,Fibroblast_CTRL
s_008um_00597_00166-1,Pattern_3
s_008um_00139_00249-1,
s_008um_00394_00658-1,
s_008um_00647_00119-1,Pattern_3
s_008um_00576_00294-1,
s_008um_00451_00710-1,
s_008um_00525_00062-1,
s_008um_00710_00281-1,
s_008um_00169_00683-1,Fibroblast_CTRL
s_008um_00112_00251-1,MCF10A_CTRL
s_008um_00528_00770-1,
s_008um_00619_00812-1,
s_008um_00452_00644-1,
s_008um_00577_00366-1,
s_008um_00207_00531-1,
s_008um_00577_00834-1,
s_008um_00633_00547-1,Random_3
s_008um_00564_00178-1,Pattern_3
s_008um_00349_00272-1,
s_008um_00521_00500-1,
s_008um_00657_00542-1,Random_3
s_008um_00264_00198-1,
s_008um_00402_00042-1,
s_008um_00731_00555-1,
s_008um_00407_00237-1,
s_008um_00514_00486-1,
s_008um_00454_00615-1,
s_008um_00291_00366-1,MCF7_CTRL
s_008um_00565_00119-1,Pattern_3
s_008um_00659_00204-1,Pattern_3
s_008um_00102_00775-1,Fibroblast_CTRL
s_008um_00779_00648-1,
s_008um_00797_00161-1,
s_008um_00757_00184-1,
s_008um_00407_00091-1,
s_008um_00044_00276-1,MCF10A_CTRL
s_008um_00551_00333-1,
s_008um_00709_00686-1,
s_008um_00560_00563-1,Random_3
s_008um_00526_00375-1,
s_008um_00587_00553-1,Random_3
s_008um_00038_00218-1,MCF10A_CTRL
s_008um_00510_00008-1,
s_008um_00060_00753-1,Fibroblast_CTRL
s_008um_00486_00140-1,
s_008um_00241_00356-1,MCF7_CTRL
s_008um_00240_00766-1,Fibroblast_CTRL
s_008um_00600_00820-1,
s_008um_00227_00562-1,MCF7_CTRL
s_008um_00243_00473-1,
s_008um_00517_00285-1,
s_008um_00753_00290-1,
s_008um_00210_00821-1,Fibroblast_CTRL
s_008um_00587_00245-1,Pattern_3
s_008um_00711_00007-1,
s_008um_00537_00362-1,
s_008um_00173_00447-1,
s_008um_00709_00213-1,
s_008um_00595_00512-1,
s_008um_00614_00062-1,
s_008um_00535_00022-1,
s_008um_00098_00770-1,Fibroblast_CTRL
s_008um_00582_00086-1,Pattern_3
s_008um_00137_00226-1,MCF10A_CTRL
s_008um_00611_00594-1,Random_3
s_008um_00135_00260-1,
s_008um_00696_00118-1,
s_008um_00556_00828-1,
s_008um_00732_00147-1,
s_008um_00627_00088-1,Pattern_3
s_008um_00568_00348-1,
s_008um_00763_00041-1,
s_008um_00001_00238-1,MCF10A_CTRL
s_008um_00780_00396-1,
s_008um_00613_00170-1,Pattern_3
s_008um_00772_00110-1,
s_008um_00556_00555-1,Random_3
s_008um_00389_00301-1,
s_008um_00454_00062-1,
s_008um_00641_00634-1,Random_3
s_008um_00510_00767-1,
s_008um_00773_00511-1,
s_008um_00184_00569-1,
s_008um_00677_00013-1,
s_008um_00765_00316-1,
s_008um_00508_00496-1,
s_008um_00302_00148-1,
s_008um_00509_00121-1,
s_008um_00055_00237-1,MCF10A_CTRL
s_008um_00207_00776-1,Fibroblast_CTRL
s_008um_00520_00125-1,
s_008um_00401_00205-1,
s_008um_00802_00138-1,
s_008um_00266_00259-1,
s_008um_00193_00821-1,Fibroblast_CTRL
s_008um_00631_00186-1,Pattern_3
s_008um_00428_00081-1,
s_008um_00036_00268-1,MCF10A_CTRL
s_008um_00015_00792-1,Fibroblast_CTRL
s_008um_00781_00664-1,
s_008um_00581_00711-1,Random_3
s_008um_00664_00692-1,Random_3
s_008um_00657_00714-1,Random_3
s_008um_00763_00179-1,
s_008um_00148_00790-1,Fibroblast_CTRL
s_008um_00587_00745-1,Random_3
s_008um_00547_00304-1,
s_008um_00032_00747-1,Fibroblast_CTRL
s_008um_00639_00214-1,Pattern_3
s_008um_00458_00196-1,
s_008um_00535_00477-1,
s_008um_00608_00336-1,
s_008um_00736_00223-1,
s_008um_00205_00701-1,Fibroblast_CTRL
s_008um_00606_00008-1,
s_008um_00553_00367-1,
s_008um_00547_00561-1,Random_3
s_008um_00529_00581-1,Random_3
s_008um_00210_00278-1,
s_008um_00078_00296-1,MCF10A_CTRL
s_008um_00500_00177-1,
s_008um_00576_00363-1,
s_008um_00631_00515-1,
s_008um_00011_00189-1,MCF10A_CTRL
s_008um_00785_00347-1,
s_008um_00212_00765-1,Fibroblast_CTRL
s_008um_00584_00341-1,
s_008um_00165_00699-1,Fibroblast_CTRL
s_008um_00223_00789-1,Fibroblast_CTRL
s_008um_00487_00106-1,
s_008um_00601_00189-1,Pattern_3
s_008um_00722_00569-1,
s_008um_00463_00620-1,
s_008um_00545_00320-1,
s_008um_00687_00158-1,Pattern_3
s_008um_00256_00651-1,
s_008um_00035_00252-1,MCF10A_CTRL
s_008um_00206_00796-1,Fibroblast_CTRL
s_008um_00548_00771-1,
s_008um_00715_00213-1,
s_008um_00110_00621-1,
s_008um_00143_00241-1,
s_008um_00650_00727-1,
s_008um_00683_00272-1,Pattern_3
s_008um_00590_00286-1,Pattern_3
s_008um_00076_00268-1,MCF10A_CTRL
s_008um_00582_00745-1,Random_3
s_008um_00626_00820-1,
s_008um_00240_00715-1,Fibroblast_CTRL
s_008um_00743_00676-1,
s_008um_00513_00059-1,
s_008um_00231_00496-1,
s_008um_00508_00522-1,
s_008um_00249_00282-1,
s_008um_00223_00799-1,Fibroblast_CTRL
s_008um_00458_00146-1,
s_008um_00205_00510-1,
s_008um_00661_00535-1,
s_008um_00734_00797-1,
s_008um_00539_00322-1,
s_008um_00779_00705-1,
s_008um_00157_00703-1,Fibroblast_CTRL
s_008um_00206_00801-1,Fibroblast_CTRL
s_008um_00442_00268-1,
s_008um_00463_00241-1,
s_008um_00571_00356-1,
s_008um_00753_00153-1,
s_008um_00486_00217-1,
s_008um_00200_00464-1,
s_008um_00576_00548-1,Random_3
s_008um_00610_00661-1,Random_3
s_008um_00183_00059-1,
s_008um_00548_00672-1,Random_3
s_008um_00684_00644-1,
s_008um_00737_00799-1,
s_008um_00681_00741-1,
s_008um_00385_00114-1,
s_008um_00519_00099-1,
s_008um_00505_00188-1,
s_008um_00732_00192-1,
s_008um_00658_00000-1,
s_008um_00151_00239-1,
s_008um_00775_00160-1,
s_008um_00639_00742-1,Random_3
s_008um_00745_00612-1,
s_008um_00796_00170-1,
s_008um_00226_00708-1,Fibroblast_CTRL
s_008um_00636_00581-1,Random_3
s_008um_00746_00262-1,
s_008um_00720_00074-1,
s_008um_00728_00238-1,
s_008um_00703_00816-1,
s_008um_00544_00301-1,
s_008um_00017_00253-1,MCF10A_CTRL
s_008um_00604_00741-1,Random_3
s_008um_00209_00469-1,
s_008um_00464_00086-1,
s_008um_00724_00315-1,
s_008um_00533_00783-1,
s_008um_00833_00214-1,
s_008um_00753_00701-1,
s_008um_00543_00579-1,Random_3
s_008um_00612_00261-1,Pattern_3
s_008um_00597_00644-1,Random_3
s_008um_00254_00322-1,MCF7_CTRL
s_008um_00235_00524-1,MCF7_CTRL
s_008um_00502_00337-1,
s_008um_00628_00813-1,
s_008um_00734_00789-1,
s_008um_00144_00826-1,Fibroblast_CTRL
s_008um_00109_00083-1,
s_008um_00038_00250-1,MCF10A_CTRL
s_008um_00219_00774-1,Fibroblast_CTRL
s_008um_00714_00226-1,
s_008um_00239_00738-1,Fibroblast_CTRL
s_008um_00721_00559-1,
s_008um_00298_00151-1,
s_008um_00523_00553-1,Random_3
s_008um_00273_00342-1,
s_008um_00609_00776-1,
s_008um_00529_00090-1,
s_008um_00466_00562-1,
s_008um_00246_00458-1,
s_008um_00331_00431-1,
s_008um_00598_00786-1,
s_008um_00307_00309-1,
s_008um_00262_00413-1,
s_008um_00233_00041-1,
s_008um_00684_00670-1,
s_008um_00153_00688-1,Fibroblast_CTRL
s_008um_00616_00784-1,
s_008um_00213_00716-1,Fibroblast_CTRL
s_008um_00010_00207-1,MCF10A_CTRL
s_008um_00587_00079-1,
s_008um_00543_00092-1,Pattern_3
s_008um_00669_00642-1,
s_008um_00718_00080-1,
s_008um_00441_00289-1,
s_008um_00173_00488-1,MCF7_CTRL
s_008um_00640_00772-1,
s_008um_00500_00735-1,
s_008um_00034_00178-1,MCF10A_CTRL
s_008um_00581_00070-1,
s_008um_00261_00550-1,
s_008um_00224_00785-1,Fibroblast_CTRL
s_008um_00159_00203-1,MCF10A_CTRL
s_008um_00426_00270-1,
s_008um_00627_00605-1,Random_3
s_008um_00484_00642-1,
s_008um_00013_00169-1,MCF10A_CTRL
s_008um_00810_00480-1,
s_008um_00347_00421-1,
s_008um_00780_00380-1,
s_008um_00584_00714-1,Random_3
s_008um_00768_00601-1,
s_008um_00235_00739-1,Fibroblast_CTRL
s_008um_00570_00239-1,Pattern_3
s_008um_00512_00665-1,Random_3
s_008um_00115_00619-1,
s_008um_00262_00078-1,
s_008um_00227_00777-1,Fibroblast_CTRL
s_008um_00652_00099-1,Pattern_3
s_008um_00672_00395-1,
s_008um_00654_00324-1,
s_008um_00519_00564-1,Random_3
s_008um_00833_00274-1,
s_008um_00537_00506-1,
s_008um_00651_00818-1,
s_008um_00551_00055-1,
s_008um_00655_00573-1,Random_3
s_008um_00689_00193-1,
s_008um_00564_00375-1,
s_008um_00577_00096-1,Pattern_3
s_008um_00559_00713-1,Random_3
s_008um_00236_00563-1,
s_008um_00673_00610-1,
s_008um_00115_00239-1,MCF10A_CTRL
s_008um_00507_00284-1,
s_008um_00339_00330-1,
s_008um_00569_00116-1,Pattern_3
s_008um_00477_00632-1,
s_008um_00383_00216-1,
s_008um_00250_00189-1,
s_008um_00296_00355-1,
s_008um_00618_00175-1,Pattern_3
s_008um_00200_00663-1,
s_008um_00762_00648-1,
s_008um_00628_00792-1,
s_008um_00671_00001-1,
s_008um_00442_00291-1,
s_008um_00291_00756-1,
s_008um_00699_00298-1,
s_008um_00495_00790-1,
s_008um_00714_00543-1,
s_008um_00225_00539-1,MCF7_CTRL
s_008um_00579_00568-1,Random_3
s_008um_00796_00562-1,
s_008um_00258_00512-1,
s_008um_00505_00128-1,
s_008um_00324_00510-1,
s_008um_00067_00753-1,Fibroblast_CTRL
s_008um_00512_00172-1,
s_008um_00359_00324-1,
s_008um_00658_00070-1,
s_008um_00361_00188-1,
s_008um_00352_00264-1,
s_008um_00470_00064-1,
s_008um_00785_00215-1,
s_008um_00434_00707-1,
s_008um_00185_00708-1,Fibroblast_CTRL
s_008um_00571_00050-1,
s_008um_00625_00049-1,
s_008um_00701_00299-1,
s_008um_00070_00181-1,MCF10A_CTRL
s_008um_00692_00820-1,
s_008um_00592_00807-1,
s_008um_00544_00266-1,Pattern_3
s_008um_00210_00236-1,
s_008um_00165_00768-1,Fibroblast_CTRL
s_008um_00480_00765-1,
s_008um_00509_00139-1,
s_008um_00240_00535-1,MCF7_CTRL
s_008um_00296_00264-1,
s_008um_00171_00528-1,
s_008um_00218_00749-1,Fibroblast_CTRL
s_008um_00549_00051-1,
s_008um_00063_00307-1,MCF10A_CTRL
s_008um_00799_00216-1,
s_008um_00669_00361-1,
s_008um_00667_00210-1,Pattern_3
s_008um_00634_00390-1,
s_008um_00204_00473-1,
s_008um_00641_00004-1,
s_008um_00211_00466-1,
s_008um_00505_00290-1,
s_008um_00239_00355-1,MCF7_CTRL
s_008um_00702_00547-1,
s_008um_00698_00786-1,
s_008um_00633_00024-1,
s_008um_00496_00800-1,
s_008um_00640_00768-1,
s_008um_00203_00796-1,Fibroblast_CTRL
s_008um_00338_00285-1,
s_008um_00008_00748-1,Fibroblast_CTRL
s_008um_00685_00349-1,
s_008um_00166_00500-1,MCF7_CTRL
s_008um_00411_00172-1,
s_008um_00698_00060-1,
s_008um_00469_00701-1,
s_008um_00094_00691-1,Fibroblast_CTRL
s_008um_00661_00547-1,Random_3
s_008um_00213_00484-1,
s_008um_00129_00757-1,Fibroblast_CTRL
s_008um_00281_00466-1,
s_008um_00554_00140-1,Pattern_3
s_008um_00249_00256-1,
s_008um_00588_00247-1,Pattern_3
s_008um_00489_00156-1,
s_008um_00444_00180-1,
s_008um_00080_00592-1,
s_008um_00305_00548-1,
s_008um_00072_00745-1,Fibroblast_CTRL
s_008um_00638_00325-1,
s_008um_00264_00662-1,
s_008um_00547_00652-1,Random_3
s_008um_00243_00517-1,MCF7_CTRL
s_008um_00721_00652-1,
s_008um_00181_00779-1,Fibroblast_CTRL
s_008um_00517_00117-1,
s_008um_00538_00645-1,Random_3
s_008um_00365_00358-1,
s_008um_00481_00253-1,
s_008um_00626_00012-1,
s_008um_00313_00758-1,
s_008um_00353_00348-1,
s_008um_00610_00114-1,Pattern_3
s_008um_00742_00545-1,
s_008um_00185_00565-1,
s_008um_00517_00744-1,Random_3
s_008um_00644_00179-1,Pattern_3
s_008um_00549_00208-1,Pattern_3
s_008um_00661_00537-1,
s_008um_00447_00297-1,
s_008um_00561_00041-1,
s_008um_00036_00266-1,MCF10A_CTRL
s_008um_00717_00030-1,
s_008um_00442_00298-1,
s_008um_00734_00597-1,
s_008um_00731_00797-1,
s_008um_00571_00589-1,Random_3
s_008um_00458_00218-1,
s_008um_00665_00014-1,
s_008um_00569_00329-1,
s_008um_00219_00488-1,
s_008um_00778_00154-1,
s_008um_00470_00240-1,
s_008um_00468_00190-1,
s_008um_00636_00164-1,Pattern_3
s_008um_00155_00219-1,MCF10A_CTRL
s_008um_00401_00154-1,
s_008um_00463_00697-1,
s_008um_00003_00187-1,MCF10A_CTRL
s_008um_00545_00220-1,Pattern_3
s_008um_00581_00543-1,Random_3
s_008um_00705_00027-1,
s_008um_00160_00744-1,Fibroblast_CTRL
s_008um_00709_00251-1,
s_008um_00564_00566-1,Random_3
s_008um_00139_00673-1,
s_008um_00639_00316-1,
s_008um_00484_00585-1,
s_008um_00643_00668-1,Random_3
s_008um_00766_00066-1,
s_008um_00513_00195-1,
s_008um_00198_00502-1,
s_008um_00385_00191-1,
s_008um_00666_00339-1,
s_008um_00708_00704-1,
s_008um_00140_00652-1,
s_008um_00447_00286-1,
s_008um_00673_00821-1,
s_008um_00528_00287-1,
s_008um_00518_00486-1,
s_008um_00432_00244-1,
s_008um_00762_00792-1,
s_008um_00527_00138-1,
s_008um_00248_00561-1,MCF7_CTRL
s_008um_00562_00804-1,
s_008um_00731_00254-1,
s_008um_00070_00726-1,Fibroblast_CTRL
s_008um_00694_00747-1,
s_008um_00158_00803-1,Fibroblast_CTRL
s_008um_00058_00178-1,MCF10A_CTRL
s_008um_00567_00636-1,Random_3
s_008um_00206_00568-1,
s_008um_00562_00546-1,Random_3
s_008um_00594_00186-1,Pattern_3
s_008um_00102_00754-1,Fibroblast_CTRL
s_008um_00287_00506-1,
s_008um_00184_00687-1,Fibroblast_CTRL
s_008um_00669_00648-1,
s_008um_00716_00636-1,
s_008um_00308_00404-1,
s_008um_00606_00520-1,
s_008um_00634_00332-1,
s_008um_00691_00598-1,
s_008um_00533_00158-1,
s_008um_00637_00052-1,
s_008um_00334_00242-1,
s_008um_00705_00243-1,
s_008um_00261_00380-1,MCF7_CTRL
s_008um_00503_00299-1,
s_008um_00075_00282-1,MCF10A_CTRL
s_008um_00806_00001-1,
s_008um_00796_00189-1,
s_008um_00721_00027-1,
s_008um_00620_00664-1,Random_3
s_008um_00751_00122-1,
s_008um_00605_00654-1,Random_3
s_008um_00474_00201-1,
s_008um_00796_00217-1,
s_008um_00724_00616-1,
s_008um_00554_00122-1,Pattern_3
s_008um_00023_00740-1,Fibroblast_CTRL
s_008um_00251_00249-1,
s_008um_00226_00381-1,
s_008um_00165_00791-1,Fibroblast_CTRL
s_008um_00090_00201-1,MCF10A_CTRL
s_008um_00680_00580-1,
s_008um_00450_00724-1,
s_008um_00394_00157-1,
s_008um_00717_00200-1,
s_008um_00515_00689-1,Random_3
s_008um_00633_00535-1,
s_008um_00535_00709-1,Random_3
s_008um_00129_00735-1,Fibroblast_CTRL
s_008um_00591_00610-1,Random_3
s_008um_00222_00681-1,Fibroblast_CTRL
s_008um_00114_00814-1,Fibroblast_CTRL
s_008um_00797_00653-1,
s_008um_00684_00130-1,Pattern_3
s_008um_00680_00096-1,Pattern_3
s_008um_00274_00246-1,
s_008um_00692_00818-1,
s_008um_00449_00732-1,
s_008um_00581_00826-1,
s_008um_00627_00289-1,
s_008um_00812_00060-1,
s_008um_00174_00490-1,MCF7_CTRL
s_008um_00341_00180-1,
s_008um_00245_00673-1,
s_008um_00194_00621-1,
s_008um_00542_00099-1,Pattern_3
s_008um_00560_00228-1,Pattern_3
s_008um_00465_00688-1,
s_008um_00714_00638-1,
s_008um_00511_00802-1,
s_008um_00032_00258-1,MCF10A_CTRL
s_008um_00797_00561-1,
s_008um_00645_00254-1,Pattern_3
s_008um_00574_00353-1,
s_008um_00700_00065-1,
s_008um_00195_00494-1,
s_008um_00144_00009-1,
s_008um_00580_00141-1,Pattern_3
s_008um_00490_00746-1,
s_008um_00516_00743-1,Random_3
s_008um_00615_00019-1,
s_008um_00726_00303-1,
s_008um_00399_00110-1,
s_008um_00615_00259-1,Pattern_3
s_008um_00693_00080-1,
s_008um_00642_00200-1,Pattern_3
s_008um_00057_00282-1,MCF10A_CTRL
s_008um_00798_00236-1,
s_008um_00446_00114-1,
s_008um_00218_00772-1,Fibroblast_CTRL
s_008um_00629_00111-1,Pattern_3
s_008um_00666_00322-1,
s_008um_00266_00302-1,MCF7_CTRL
s_008um_00544_00654-1,Random_3
s_008um_00709_00217-1,
s_008um_00496_00796-1,
s_008um_00453_00747-1,
s_008um_00541_00089-1,Pattern_3
s_008um_00511_00019-1,
s_008um_00441_00622-1,
s_008um_00558_00259-1,Pattern_3
s_008um_00177_00622-1,
s_008um_00438_00061-1,
s_008um_00487_00293-1,
s_008um_00526_00151-1,
s_008um_00478_00097-1,
s_008um_00465_00647-1,
s_008um_00185_00524-1,
s_008um_00077_00301-1,MCF10A_CTRL
s_008um_00701_00165-1,
s_008um_00526_00236-1,
s_008um_00447_00142-1,
s_008um_00708_00708-1,
s_008um_00256_00140-1,
s_008um_00037_00717-1,Fibroblast_CTRL
s_008um_00677_00115-1,Pattern_3
s_008um_00128_00670-1,
s_008um_00651_00006-1,
s_008um_00625_00109-1,Pattern_3
s_008um_00167_00672-1,
s_008um_00147_00493-1,
s_008um_00013_00180-1,MCF10A_CTRL
s_008um_00747_00294-1,
s_008um_00433_00059-1,
s_008um_00642_00388-1,
s_008um_00715_00006-1,
s_008um_00475_00816-1,
s_008um_00660_00620-1,Random_3
s_008um_00480_00041-1,
s_008um_00723_00061-1,
s_008um_00669_00640-1,
s_008um_00688_00110-1,Pattern_3
s_008um_00644_00759-1,
s_008um_00610_00228-1,Pattern_3
s_008um_00085_00203-1,MCF10A_CTRL
s_008um_00131_00708-1,Fibroblast_CTRL
s_008um_00530_00623-1,Random_3
s_008um_00203_00516-1,
s_008um_00790_00298-1,
s_008um_00673_00237-1,Pattern_3
s_008um_00778_00249-1,
s_008um_00460_00115-1,
s_008um_00771_00603-1,
s_008um_00174_00700-1,Fibroblast_CTRL
s_008um_00254_00634-1,
s_008um_00199_00049-1,
s_008um_00527_00206-1,
s_008um_00177_00721-1,Fibroblast_CTRL
s_008um_00431_00613-1,
s_008um_00642_00451-1,
s_008um_00637_00044-1,
s_008um_00746_00612-1,
s_008um_00731_00049-1,
s_008um_00168_00537-1,
s_008um_00693_00634-1,
s_008um_00548_00576-1,Random_3
s_008um_00482_00747-1,
s_008um_00748_00678-1,
s_008um_00627_00678-1,Random_3
s_008um_00585_00615-1,Random_3
s_008um_00640_00800-1,
s_008um_00418_00137-1,
s_008um_00692_00570-1,
s_008um_00780_00283-1,
s_008um_00361_00381-1,
s_008um_00331_00432-1,
s_008um_00639_00391-1,
s_008um_00666_00740-1,
s_008um_00216_00702-1,Fibroblast_CTRL
s_008um_00830_00200-1,
s_008um_00157_00799-1,Fibroblast_CTRL
